id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9770646,MGMSignature BalconyPenthouse Strip$76 NoResortFee,48171296,LuckyStar,,Unincorporated Areas,36.1085,-115.16746,Entire home/apt,113,1,260,2020-10-01,4.37,4,322
9789485,BD2/10MintstoStrip,10197306,Maria,,Unincorporated Areas,36.11111,-115.11627,Private room,43,2,68,2020-03-09,1.16,1,21
9807602,Wyndham Grand Desert - 1 bdrm,30787515,Brooke,,Unincorporated Areas,36.10736,-115.16034,Entire home/apt,164,2,11,2020-02-23,0.19,119,23
9842462,Knoten Hill!,29763945,Qiana,,City of Las Vegas,36.17621,-115.23605,Entire home/apt,98,31,139,2020-08-01,2.42,2,140
9862496,Signature at MGM - Amazing Strip Views!,50760426,Mark,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,86,1,47,2020-10-23,0.80,3,0
9923946,Super Private Vegas Oasis! Close to the Strip!0:),45917790,Ray,,City of Las Vegas,36.15092,-115.24816,Entire home/apt,485,3,168,2020-09-14,2.88,3,53
9944915,** Stunning High Rise Condo -305  **,303941328,Valerie,,Unincorporated Areas,36.11797,-115.19455,Private room,101,1,213,2020-10-12,3.62,12,168
9980951,Cozy Vegas Retreat next to STRIP,32283613,Brody,,Unincorporated Areas,36.11379,-115.16409,Private room,75,30,86,2020-02-17,1.47,1,0
9990943,LUXURY Palms Place VEGAS STRIPVIEW Condo Kitchen B,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,105,1,363,2020-10-18,6.18,20,232
10018966,♡♡♡3BDR/2BA.♡off STRIP♡a mile to BELLAGIO♡POOL+TUB,47837101,Vladimir,,Unincorporated Areas,36.11367,-115.18816,Entire home/apt,143,1,202,2020-09-27,3.46,4,344
10047352,Deluxe Studio Bachelor Pad + Corvette!!!,51570447,Daniel,,City of Las Vegas,36.14358,-115.20097,Entire home/apt,160,30,0,,,1,365
10052068,QI9 Studio | Balcony | Pool | View,18273973,Alex,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,96,2,251,2020-10-20,4.27,86,130
10076633,Private Master + FREE SHOW TIX,51705008,Greg,,Unincorporated Areas,36.0193,-115.27405,Private room,57,1,0,,,1,365
10085282,"2+2 by Venetian, Lux  Strip,  fireplace spa",24557248,Robb,,Unincorporated Areas,36.11803,-115.16316,Entire home/apt,399,3,10,2020-01-09,0.17,16,4
10096705,2Bdm Comfort & Style Next to Strip. No Resort Fee!,51813034,Sandra,,Unincorporated Areas,36.11062,-115.18805,Entire home/apt,121,3,126,2020-10-13,2.15,3,89
10103078,"Resort, LV Blvd, spa, gym, 5 star+ Grandview",24557248,Robb,,Unincorporated Areas,36.009,-115.17572,Entire home/apt,132,5,5,2019-05-20,0.09,16,21
10115603,New Years On The Strip! - Available Dec 27 - Jan 3,6014863,Alberto,,Unincorporated Areas,36.10935,-115.16979,Entire home/apt,220,5,3,2019-01-02,0.06,1,208
10122627,Secluded Oasis Just off the Strip,5850105,Kolapo,,Unincorporated Areas,36.09761,-115.16709,Entire home/apt,166,2,9,2020-03-15,0.15,2,90
10124333,"Las Vegas 2BR (6) condo, walk to strip",51948995,Rudolf,,Unincorporated Areas,36.11832,-115.16278,Entire home/apt,275,4,10,2020-01-09,0.17,2,263
10124780,Center Strip...1 br Condo 1 block to Linq,51948995,Rudolf,,Unincorporated Areas,36.11712,-115.1644,Entire home/apt,174,4,11,2020-01-02,0.19,2,263
10134667,"Free Parking, No Resort Fees! Wyndham Grand Desert",21697380,Jaclyn,,Unincorporated Areas,36.10921,-115.16255,Entire home/apt,143,3,10,2020-01-10,0.26,1,0
10137144,Private Cozy Room with own entrance and pool .,52023718,Maria And Eddy,,Unincorporated Areas,36.09643,-115.08996,Private room,48,2,355,2020-10-18,6.02,1,342
10142443,Stunning 2 BR 2 BTH Condo 3 Min Drive to Strip,45012110,Peter,,Unincorporated Areas,36.11228,-115.18603,Entire home/apt,100,3,131,2020-10-19,2.26,1,89
10142779,1Br Wyndham Grand Desert Resort f3,2995822,Kathy D,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,156,3,9,2020-01-01,0.15,44,59
10157862,Executive Summerlin Residence,52138454,Barbara,,City of Las Vegas,36.19187,-115.3267,Entire home/apt,100,26,3,2020-09-01,0.23,1,172
10182906,1Br Wyndham Grand Desert Resort b2,2995822,Kathy D,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,153,2,11,2020-09-06,0.19,44,59
10195082,☀2Br☀ Wyndham Grand Desert Resort DD2-IB,2995822,Kathy D,,Unincorporated Areas,36.10673,-115.16078,Private room,176,2,14,2020-09-07,0.24,44,0
10195166,1Br Wyndham Grand Desert Resort a2,2995822,Kathy D,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,153,2,17,2020-02-16,0.29,44,59
10195267,☀2Br☀ Wyndham Grand Desert Resort AA2-IB,2995822,Kathy D,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,178,2,44,2020-10-04,0.95,44,4
10196501,Spectacular View  Lake Las Vegas,25603907,Elton,,City of Henderson,36.10517,-114.93196,Entire home/apt,82,2,223,2020-10-08,3.81,2,307
10207119,Las Vegas Bl ~ Off the Strip,12568111,Antoinette,,Unincorporated Areas,36.03297,-115.17386,Entire home/apt,407,1,4,2019-01-12,0.07,37,365
10208181,Close to LV Strip!,12568111,Antoinette,,Unincorporated Areas,36.11153,-115.12911,Entire home/apt,306,1,3,2020-01-09,0.25,37,365
10213063,Club De Soleil Resort,23821333,Les,,Unincorporated Areas,36.10017,-115.21824,Entire home/apt,132,5,1,2018-01-12,0.03,2,73
10228355,"House with Pool/ Hot Tub,  1 Queen or 2 Twin beds.",40451432,Dee,,Unincorporated Areas,35.9822,-115.16466,Private room,49,1,97,2020-05-05,1.66,4,3
10231706,"MGM True 1 BR, 27th Floor STRIP VIEW 950 sqft",20294,Lee,,Unincorporated Areas,36.10782,-115.16684,Entire home/apt,78,1,224,2020-08-26,3.84,4,184
10237778,"888 # 2, MGM Signature One Bedroom Balcony Suite.",12018637,888,,Unincorporated Areas,36.10818,-115.16666,Hotel room,135,1,7,2016-06-21,0.12,255,66
10246077,☀2Br☀ Wyndham Grand Desert Resort CC2-IB,2995822,Kathy D,,Unincorporated Areas,36.1079,-115.16135,Entire home/apt,178,2,24,2020-10-05,0.41,44,0
10248229,HUGE 3 BR DLX** NEAR STRIP **FANTASTIC LOCATION+,31870579,Kathy,,Unincorporated Areas,36.10854,-115.15993,Entire home/apt,278,2,26,2019-02-17,0.46,11,340
10251462,Sin City 1 Bedroom Condo with Pools & Hot Tubs,43782388,ResortShare2,,Unincorporated Areas,36.10756,-115.16133,Entire home/apt,99,2,21,2019-01-28,0.38,32,353
10251864,2 Bedroom near Golfing | Restaurants | Shopping,43782388,ResortShare2,,Unincorporated Areas,36.10751,-115.16135,Entire home/apt,232,2,135,2020-09-01,2.32,32,339
10251998,3 Bedroom near Golfing | Restaurants | Shopping,43782388,ResortShare2,,Unincorporated Areas,36.10748,-115.16142,Entire home/apt,317,2,80,2020-02-24,1.43,32,324
10255309,1 bedroom at Grandview Resort,23531509,Larissa,,Unincorporated Areas,36.00798,-115.1769,Entire home/apt,172,4,1,2017-06-18,0.02,12,177
10268042,1 Bedroom Unit Right on The Strip,2459201,Daniel,,Unincorporated Areas,36.10558,-115.17071,Entire home/apt,357,2,2,2018-01-10,0.03,3,364
10271403,Secluded Oasis Near Strip 2 Bedroom,5850105,Kolapo,,Unincorporated Areas,36.09711,-115.16724,Private room,229,2,5,2020-01-10,0.13,2,90
10279672,DPX Castle Rental Home. Gated NEW.,33829826,Dov,,City of North Las Vegas,36.26276,-115.10852,Entire home/apt,828,2,18,2019-07-28,0.34,9,355
10280001,2bd Las Vegas Strip Condo #A,1314138,Paul,,Unincorporated Areas,36.10578,-115.16984,Entire home/apt,499,3,6,2019-05-19,0.13,3,345
10318359,"Relaxing 2br, 1.5 blocks to Strip",22267033,Jennifer,,Unincorporated Areas,36.09855,-115.16712,Entire home/apt,342,2,13,2020-01-09,0.22,11,365
10318576,"Relaxing, 1.5 Blocks from Strip *10",22267033,Jennifer,,Unincorporated Areas,36.09761,-115.16713,Entire home/apt,220,2,2,2020-03-13,0.04,11,365
10320479,8N Studio close to UNLV and Hard Rock,326906810,Maria,,Unincorporated Areas,36.10622,-115.14903,Entire home/apt,62,3,87,2020-03-31,1.50,8,86
10356272,E Silverado Ranch,48248206,Hayley,,Unincorporated Areas,36.01181,-115.15172,Entire home/apt,102,31,4,2017-08-31,0.08,40,52
10364131,Relaxing 1.5 blocks to strip (11),22267033,Jennifer,,Unincorporated Areas,36.09771,-115.16725,Entire home/apt,228,2,7,2020-01-01,0.14,11,365
10366162,MUST SEE! Perfect Condo In Las Vegas,53353126,Mike,,Unincorporated Areas,36.10762,-115.30909,Entire home/apt,99,30,25,2018-05-15,0.43,1,359
10369522,WYNDHAM Tropicana Ave 1,12568111,Antoinette,,Unincorporated Areas,36.10061,-115.2138,Entire home/apt,307,1,3,2018-05-22,0.05,37,365
10369752,Tropicana Ave 2,12568111,Antoinette,,Unincorporated Areas,36.10021,-115.21408,Entire home/apt,354,1,1,2018-01-14,0.03,37,365
10383185,Nevada-Las Vegas-Tropicana Resort 1 Bdrm Condo #2,602654,Rey,,Unincorporated Areas,36.0999,-115.21345,Entire home/apt,196,3,7,2019-01-11,0.12,10,96
10384356,Cozy Casita for Two!,53355078,Ron,,Unincorporated Areas,35.97392,-115.18724,Entire home/apt,100,2,109,2020-07-05,1.89,1,363
10394048,Tahiti Village Vegas Resort,53516068,Labdhi,,Unincorporated Areas,36.06101,-115.17166,Entire home/apt,132,4,3,2018-01-02,0.05,1,363
10424341,Wyndham Grand Desert- 3 bdrm condo,30787515,Brooke,,Unincorporated Areas,36.10956,-115.1714,Entire home/apt,270,2,15,2020-01-12,0.26,119,22
